,description,headline,url,provider,date
0,"According to a report from USA Today, Tiger Woods no longer gets free cars from <b>General</b> <b>Motors</b>. No worries, we&#39;re pretty sure Tiger can afford to pay for his own ride anyway. ORLANDO, FL - <b>DECEMBER</b> 02: In this handout photo provided by The Florida Highway ...",Report: <b>General Motors no longer provides Tiger Woods with</b> free cars,https://www.autoblog.com/2010/01/14/report-general-motors-no-longer-provides-tiger-woods-with-free/,Autoblog,2010-01-14T00:00:00.0000000Z
1,"Who Killed the Chevy Spark Electric Car? Well, GM, obviously. When the new Chevy Bolt EV was unveiled in concept form at the 2015 North American International Auto Show, the word was that the vehicle would not be a replacement for the Chevrolet Spark.",<b>General Motors Killed the Chevrolet Spark</b> EV and No One Noticed,http://www.thedrive.com/news/7299/general-motors-killed-the-chevrolet-spark-ev-and-no-one-noticed-2,The Drive,2017-02-01T22:46:00.0000000Z
2,"<b>General</b> <b>Motors</b> Co. dealers in the United States delivered 274,483 vehicles last month for the company’s best <b>December</b> sales in seven years. Total sales were up 19 percent compared to a year ago. Retail sales were up 23 percent and fleet deliveries were ...",Historically high fleet sales major force in <b>General</b> <b>Motors</b>’ strong 2014 performance,https://www.ccjdigital.com/historically-high-fleet-sales-major-force-in-general-motors-strong-2014-perfromance-results/,CCJ,2015-01-06T21:00:00.0000000Z
3,"Richard Wagoner Jr., Chairman and CEO of <b>General</b> <b>Motors</b> (L) arrives in a prototype electric vehicle for a Senate hearing with Rep. Sander Levin (D-MI) (R) in Washington, DC. Chastened bosses of the Big Three US automakers beseeched Congress for a 34 ...",<b>Caption General Motors CEO&#39;s</b>,http://www.freerepublic.com/focus/f-chat/2142975/posts,Free Republic,2008-12-04T12:53:00.0000000Z
4,"Consistently, one of the more popular stocks people enter into their stock options watchlist at Stock Options Channel is <b>General</b> <b>Motors</b> Co. (Symbol: GM). So this week we highlight one interesting put contract, and one interesting call contract, from the ...","One Put, One Call Option <b>To Know About for General Motors</b>",https://www.nasdaq.com/article/one-put-one-call-option-to-know-about-for-general-motors1-cm641458,Nasdaq,2016-06-27T17:01:00.0000000Z
5,"<b>General</b> <b>Motors</b>&#39; largest gasoline-burning vehicles – pickups and full-size SUVs – will soon be built, ironically, at plants powered by wind, not fuel. GM wants to power all its global facilities with 100 percent renewable energy by 2050. GM will reach ...",<b>General</b> <b>Motors</b> will soon use wind power to build pickups and SUVs,https://www.khou.com/article/news/nation-now/general-motors-will-soon-use-wind-power-to-build-pickups-and-suvs/465-c7ecd13d-218c-4463-a654-1aa45a1acf31,KHOU,2018-10-09T13:24:00.0000000Z
6,"<b>General</b> <b>Motors</b> (NYSE: GM) said it sold 1,177 Chevrolet Bolt EVs in the United States in January, an increase of 1.3% from a year ago -- but down sharply from its sales total in <b>December</b>. The Bolt&#39;s sales-growth streak ends -- for now January marks the ...",Why Sales of <b>General</b> <b>Motors</b>&#39; Chevrolet Bolt EV Fell in January,https://madison.com/business/investment/markets-and-stocks/why-sales-of-general-motors-chevrolet-bolt-ev-fell-in/article_ede58765-90ff-5cdd-9677-7621955777c3.html,Wisconsin State Journal,2018-02-03T02:27:00.0000000Z
7,"While Donald Trump is taking issue with where <b>General</b> <b>Motors</b> manufactures some of its cars, Wall Street is cheering GM for delivering its best sales performance in a decade. Shares surged 5.5% to $37.09 Wednesday after the auto maker reported a 10% pop in ...","<b>General Motors Stock Is Undervalued, Yields</b> 4%",https://www.barrons.com/articles/general-motors-stock-is-undervalued-yields-4-1483619491,Barron&#39;s,2017-01-05T12:34:00.0000000Z
8,"Sales of vehicles produced at the <b>General</b> <b>Motors</b> Co. Fairfax Assembly Plant in Kansas City, Kan., are so strong that the manufacturer is considering reopening some idled plants to provide extra capacity, a spokesman said Monday. <b>General</b> <b>Motors</b> North ...","High demand puts <b>General</b> <b>Motors</b>’ Kansas City-area plant at capacity, idled plants may reopen",https://www.bizjournals.com/kansascity/stories/2010/01/11/daily5.html,The Business Journals,2010-01-12T06:00:00.0000000Z
9,"<b>General</b> <b>Motors</b>&#39; largest gasoline-burning vehicles – pickups and full-size SUVs – will soon be built, ironically, at plants powered by wind, not fuel. GM wants to power all its global facilities with 100 percent renewable energy by 2050. GM will reach ...",<b>General</b> <b>Motors</b> will soon use wind power to build pickups and SUVs,https://www.11alive.com/article/news/nation-now/general-motors-will-soon-use-wind-power-to-build-pickups-and-suvs/465-c7ecd13d-218c-4463-a654-1aa45a1acf31,11Alive,2018-10-09T13:36:00.0000000Z
10,US car maker <b>General</b> <b>Motors</b> has confirmed that it will lay off 1053 workers from its Brazilian affiliate. AAP reports that the workers are currently employed at the company’s factory in Sao Jose dos Campos in Sao Paulo state. According to the director of ...,<b>General</b> <b>Motors</b> to cut 1000 workers in Brazil,http://www.manmonthly.com.au/news/general-motors-to-cut-1000-workers-in-brazil/,Manufacturers&#39; Monthly,2014-01-06T01:03:00.0000000Z
11,"A big pile of debt comes due at Tesla March 1 – $920 million worth. But starting in two weeks, the company has a chance to make it disappear. The debt is in the form of convertible bonds, a special kind of instrument that can be converted into shares of ...",Tesla might make $920 million in debt go away,http://www.rep-am.com/news/news-business/2018/11/15/tesla-might-make-920-million-in-debt-go-away/,Republican-American,2018-11-16T02:41:00.0000000Z
12,"Hodges Capital Management Inc. decreased its holdings in shares of <b>General</b> <b>Motors</b> (NYSE:GM) (TSE:GMM.U) by 9.8% in the third quarter, according to its most recent Form 13F filing with the SEC. The institutional investor owned 26,016 shares of the auto ...","Hodges Capital Management Inc. Has $876,000 Holdings in <b>General</b> <b>Motors</b> (GM)",https://www.chaffeybreeze.com/2018/10/31/hodges-capital-management-inc-has-876000-holdings-in-general-motors-gm.html,Breeze,2018-10-31T00:00:00.0000000Z
13,"Awash in debt and battered by badly slumping sales, the <b>General</b> <b>Motors</b> Corp. plans to put its 15 North American assembly plants in park for up to nine weeks, sources familiar with the plan said. The plants would go idle from sometime in mid-May through July.",<b>General</b> <b>Motors</b> <b>to stall out 15</b> plants,http://www.nydailynews.com/news/money/general-motors-stall-15-plants-article-1.361014,New York Daily News,2009-04-22T10:24:00.0000000Z
14,"<b>General</b> <b>Motors</b> finished out 2017 as Canada’s top automaker in terms of retail sales, with deliveries up 15.2% from 2016 at a total of 232,057 vehicles. Total sales for the automaker were also up considerably, rising 13.3% from 2016’s final tally of ...",<b>General Motors Was Canada’s</b> Top <b>Automaker at Retail in 2017</b>,https://thenewswheel.com/general-motors-was-canadas-top-automaker-at-retail-in-2017/,thenewswheel.com,2018-01-09T00:00:00.0000000Z
15,"<b>General</b> <b>Motors</b> India will recall over 100,000 units of the Beat Diesel, manufactured between <b>December</b> 2010 and July 2014, to replace faulty clutch pedal lever. The company said it will inspect and if necessary, replace the clutch pedal lever in 1,01,597 ...","<b>General Motors India to recall</b> 1,01,597 units of Beat diesel",http://www.rediff.com/business/report/auto-general-motors-india-to-recall-101597-units-of-beat-diesel/20151215.htm,rediff.com,2015-12-15T12:00:00.0000000Z
16,"“We continue to see low probability of <b>General</b> <b>Motors</b> Company (NYSE: GM) re-rating as <b>red flags continue to accumulate</b>, with only valuation supporting the shares,” Jefferies&#39; Philippe Houchois said in a note. While maintaining a Hold rating and a price ...",Jefferies On <b>General Motors: &#39;Red Flags Continue To Accumulate</b>&#39;,https://www.benzinga.com/analyst-ratings/analyst-color/17/04/9270876/jefferies-on-general-motors-red-flags-continue-to-accumu,benzinga.com,2017-04-06T16:16:00.0000000Z
17,"<b>General</b> <b>Motors</b>&#39; largest gasoline-burning vehicles – pickups and full-size SUVs – will soon be built, ironically, at plants powered by wind, not fuel. GM wants to power all its global facilities with 100 percent renewable energy by 2050. GM will reach ...",<b>General</b> <b>Motors</b> will soon use wind power to build pickups and SUVs,https://www.whas11.com/article/news/nation-now/general-motors-will-soon-use-wind-power-to-build-pickups-and-suvs/465-c7ecd13d-218c-4463-a654-1aa45a1acf31,WHAS11 News,2018-10-09T13:22:00.0000000Z
18,"Evelyn Y. Davis, who spent more than 50 years haranguing American executives at shareholder meetings as she pushed companies to be more frugal and transparent, died on Sunday in Washington. She was 89. A spokesman for her charitable foundation confirmed ...","Evelyn Y. Davis, Shareholder Scourge of C.E.O.s, Dies at 89",https://www.nytimes.com/2018/11/07/business/evelyn-davis-dead.html,The New York Times,2018-11-08T23:54:00.0000000Z
19,"It’s hard to believe now, but once upon a time, the <b>general</b> public was terrified of automobiles. In fact, marketing campaigns wouldn’t even call them cars. Instead, they were referred to as “horseless carriages” to help ease the public’s ...",Olli shuttles into Chandler with new driverless cars,http://www.eastvalleytribune.com/life/olli-shuttles-into-chandler-with-new-driverless-cars/article_27045f4c-e91e-11e8-b309-6b27231aab8d.html,East Valley Tribune,2018-11-15T21:59:00.0000000Z
20,From left: Motorworld Managing Director Tariq Amjad; Motorworld Group board of directors Chairman Imran McSood Amjad; Motorworld Group CEO Farina Amjad; Isuzu <b>Motors</b> Executive Vice-President Jun Narahashi; Motorworld Group Sales Director Manisha Amjad ...,Motorworld adds Isuzu ‘trucks for life’ to its line-up of auto brands,https://www.thedailyherald.sx/islands/82484-motorworld-adds-isuzu-trucks-for-life-to-its-line-up-of-auto-brands,thedailyherald,2018-11-09T15:36:00.0000000Z
21,"NORTHBROOK, Ill., Nov. 12, 2018 /PRNewswire/ -- Hilco Industrial, in partnership with Perfection Industrial Sales, has announced today that its joint venture group will conduct two auctions to ...",Hilco Industrial to Auction Forging &amp; Machining Equipment from Jorgensen Forge,https://markets.businessinsider.com/news/stocks/hilco-industrial-to-auction-forging-machining-equipment-from-jorgensen-forge-1027717437,Markets Insider,2018-11-12T17:25:00.0000000Z
22,"The Situation: Federal Rule of Civil Procedure 84, which permitted U.S. patent-infringement lawsuits to proceed on very <b>general</b> allegations, was withdrawn three years ago. Subsequent court decisions have considered how much detail is required. The Outcome ...",Pleading Patent Infringement in the United States: Evolving Standards,https://www.jdsupra.com/legalnews/pleading-patent-infringement-in-the-16302/,JD Supra,2018-11-08T20:39:00.0000000Z
0,"According to a report from USA Today, Tiger Woods no longer gets free cars from <b>General</b> <b>Motors</b>. No worries, we&#39;re pretty sure Tiger can afford to pay for his own ride anyway. ORLANDO, FL - <b>DECEMBER</b> 02: In this handout photo provided by The Florida Highway ...",Report: <b>General Motors no longer provides Tiger Woods with</b> free cars,https://www.autoblog.com/2010/01/14/report-general-motors-no-longer-provides-tiger-woods-with-free/,Autoblog,2010-01-14T00:00:00.0000000Z
1,"Who Killed the Chevy Spark Electric Car? Well, GM, obviously. When the new Chevy Bolt EV was unveiled in concept form at the 2015 North American International Auto Show, the word was that the vehicle would not be a replacement for the Chevrolet Spark.",<b>General Motors Killed the Chevrolet Spark</b> EV and No One Noticed,http://www.thedrive.com/news/7299/general-motors-killed-the-chevrolet-spark-ev-and-no-one-noticed-2,The Drive,2017-02-01T22:46:00.0000000Z
2,"<b>General</b> <b>Motors</b> Co. dealers in the United States delivered 274,483 vehicles last month for the company’s best <b>December</b> sales in seven years. Total sales were up 19 percent compared to a year ago. Retail sales were up 23 percent and fleet deliveries were ...",Historically high fleet sales major force in <b>General</b> <b>Motors</b>’ strong 2014 performance,https://www.ccjdigital.com/historically-high-fleet-sales-major-force-in-general-motors-strong-2014-perfromance-results/,CCJ,2015-01-06T21:00:00.0000000Z
3,"Richard Wagoner Jr., Chairman and CEO of <b>General</b> <b>Motors</b> (L) arrives in a prototype electric vehicle for a Senate hearing with Rep. Sander Levin (D-MI) (R) in Washington, DC. Chastened bosses of the Big Three US automakers beseeched Congress for a 34 ...",<b>Caption General Motors CEO&#39;s</b>,http://www.freerepublic.com/focus/f-chat/2142975/posts,Free Republic,2008-12-04T12:53:00.0000000Z
4,"Consistently, one of the more popular stocks people enter into their stock options watchlist at Stock Options Channel is <b>General</b> <b>Motors</b> Co. (Symbol: GM). So this week we highlight one interesting put contract, and one interesting call contract, from the ...","One Put, One Call Option <b>To Know About for General Motors</b>",https://www.nasdaq.com/article/one-put-one-call-option-to-know-about-for-general-motors1-cm641458,Nasdaq,2016-06-27T17:01:00.0000000Z
5,"<b>General</b> <b>Motors</b>&#39; largest gasoline-burning vehicles – pickups and full-size SUVs – will soon be built, ironically, at plants powered by wind, not fuel. GM wants to power all its global facilities with 100 percent renewable energy by 2050. GM will reach ...",<b>General</b> <b>Motors</b> will soon use wind power to build pickups and SUVs,https://www.khou.com/article/news/nation-now/general-motors-will-soon-use-wind-power-to-build-pickups-and-suvs/465-c7ecd13d-218c-4463-a654-1aa45a1acf31,KHOU,2018-10-09T13:24:00.0000000Z
6,"<b>General</b> <b>Motors</b> (NYSE: GM) said it sold 1,177 Chevrolet Bolt EVs in the United States in January, an increase of 1.3% from a year ago -- but down sharply from its sales total in <b>December</b>. The Bolt&#39;s sales-growth streak ends -- for now January marks the ...",Why Sales of <b>General</b> <b>Motors</b>&#39; Chevrolet Bolt EV Fell in January,https://madison.com/business/investment/markets-and-stocks/why-sales-of-general-motors-chevrolet-bolt-ev-fell-in/article_ede58765-90ff-5cdd-9677-7621955777c3.html,Wisconsin State Journal,2018-02-03T02:27:00.0000000Z
7,"While Donald Trump is taking issue with where <b>General</b> <b>Motors</b> manufactures some of its cars, Wall Street is cheering GM for delivering its best sales performance in a decade. Shares surged 5.5% to $37.09 Wednesday after the auto maker reported a 10% pop in ...","<b>General Motors Stock Is Undervalued, Yields</b> 4%",https://www.barrons.com/articles/general-motors-stock-is-undervalued-yields-4-1483619491,Barron&#39;s,2017-01-05T12:34:00.0000000Z
8,"Sales of vehicles produced at the <b>General</b> <b>Motors</b> Co. Fairfax Assembly Plant in Kansas City, Kan., are so strong that the manufacturer is considering reopening some idled plants to provide extra capacity, a spokesman said Monday. <b>General</b> <b>Motors</b> North ...","High demand puts <b>General</b> <b>Motors</b>’ Kansas City-area plant at capacity, idled plants may reopen",https://www.bizjournals.com/kansascity/stories/2010/01/11/daily5.html,The Business Journals,2010-01-12T06:00:00.0000000Z
9,"<b>General</b> <b>Motors</b>&#39; largest gasoline-burning vehicles – pickups and full-size SUVs – will soon be built, ironically, at plants powered by wind, not fuel. GM wants to power all its global facilities with 100 percent renewable energy by 2050. GM will reach ...",<b>General</b> <b>Motors</b> will soon use wind power to build pickups and SUVs,https://www.11alive.com/article/news/nation-now/general-motors-will-soon-use-wind-power-to-build-pickups-and-suvs/465-c7ecd13d-218c-4463-a654-1aa45a1acf31,11Alive,2018-10-09T13:36:00.0000000Z
10,US car maker <b>General</b> <b>Motors</b> has confirmed that it will lay off 1053 workers from its Brazilian affiliate. AAP reports that the workers are currently employed at the company’s factory in Sao Jose dos Campos in Sao Paulo state. According to the director of ...,<b>General</b> <b>Motors</b> to cut 1000 workers in Brazil,http://www.manmonthly.com.au/news/general-motors-to-cut-1000-workers-in-brazil/,Manufacturers&#39; Monthly,2014-01-06T01:03:00.0000000Z
11,"A big pile of debt comes due at Tesla March 1 – $920 million worth. But starting in two weeks, the company has a chance to make it disappear. The debt is in the form of convertible bonds, a special kind of instrument that can be converted into shares of ...",Tesla might make $920 million in debt go away,http://www.rep-am.com/news/news-business/2018/11/15/tesla-might-make-920-million-in-debt-go-away/,Republican-American,2018-11-16T02:41:00.0000000Z
12,"Hodges Capital Management Inc. decreased its holdings in shares of <b>General</b> <b>Motors</b> (NYSE:GM) (TSE:GMM.U) by 9.8% in the third quarter, according to its most recent Form 13F filing with the SEC. The institutional investor owned 26,016 shares of the auto ...","Hodges Capital Management Inc. Has $876,000 Holdings in <b>General</b> <b>Motors</b> (GM)",https://www.chaffeybreeze.com/2018/10/31/hodges-capital-management-inc-has-876000-holdings-in-general-motors-gm.html,Breeze,2018-10-31T00:00:00.0000000Z
13,"Awash in debt and battered by badly slumping sales, the <b>General</b> <b>Motors</b> Corp. plans to put its 15 North American assembly plants in park for up to nine weeks, sources familiar with the plan said. The plants would go idle from sometime in mid-May through July.",<b>General</b> <b>Motors</b> <b>to stall out 15</b> plants,http://www.nydailynews.com/news/money/general-motors-stall-15-plants-article-1.361014,New York Daily News,2009-04-22T10:24:00.0000000Z
14,"<b>General</b> <b>Motors</b> finished out 2017 as Canada’s top automaker in terms of retail sales, with deliveries up 15.2% from 2016 at a total of 232,057 vehicles. Total sales for the automaker were also up considerably, rising 13.3% from 2016’s final tally of ...",<b>General Motors Was Canada’s</b> Top <b>Automaker at Retail in 2017</b>,https://thenewswheel.com/general-motors-was-canadas-top-automaker-at-retail-in-2017/,thenewswheel.com,2018-01-09T00:00:00.0000000Z
15,"<b>General</b> <b>Motors</b> India will recall over 100,000 units of the Beat Diesel, manufactured between <b>December</b> 2010 and July 2014, to replace faulty clutch pedal lever. The company said it will inspect and if necessary, replace the clutch pedal lever in 1,01,597 ...","<b>General Motors India to recall</b> 1,01,597 units of Beat diesel",http://www.rediff.com/business/report/auto-general-motors-india-to-recall-101597-units-of-beat-diesel/20151215.htm,rediff.com,2015-12-15T12:00:00.0000000Z
16,"“We continue to see low probability of <b>General</b> <b>Motors</b> Company (NYSE: GM) re-rating as <b>red flags continue to accumulate</b>, with only valuation supporting the shares,” Jefferies&#39; Philippe Houchois said in a note. While maintaining a Hold rating and a price ...",Jefferies On <b>General Motors: &#39;Red Flags Continue To Accumulate</b>&#39;,https://www.benzinga.com/analyst-ratings/analyst-color/17/04/9270876/jefferies-on-general-motors-red-flags-continue-to-accumu,benzinga.com,2017-04-06T16:16:00.0000000Z
17,"<b>General</b> <b>Motors</b>&#39; largest gasoline-burning vehicles – pickups and full-size SUVs – will soon be built, ironically, at plants powered by wind, not fuel. GM wants to power all its global facilities with 100 percent renewable energy by 2050. GM will reach ...",<b>General</b> <b>Motors</b> will soon use wind power to build pickups and SUVs,https://www.whas11.com/article/news/nation-now/general-motors-will-soon-use-wind-power-to-build-pickups-and-suvs/465-c7ecd13d-218c-4463-a654-1aa45a1acf31,WHAS11 News,2018-10-09T13:22:00.0000000Z
18,"Evelyn Y. Davis, who spent more than 50 years haranguing American executives at shareholder meetings as she pushed companies to be more frugal and transparent, died on Sunday in Washington. She was 89. A spokesman for her charitable foundation confirmed ...","Evelyn Y. Davis, Shareholder Scourge of C.E.O.s, Dies at 89",https://www.nytimes.com/2018/11/07/business/evelyn-davis-dead.html,The New York Times,2018-11-08T23:54:00.0000000Z
19,"It’s hard to believe now, but once upon a time, the <b>general</b> public was terrified of automobiles. In fact, marketing campaigns wouldn’t even call them cars. Instead, they were referred to as “horseless carriages” to help ease the public’s ...",Olli shuttles into Chandler with new driverless cars,http://www.eastvalleytribune.com/life/olli-shuttles-into-chandler-with-new-driverless-cars/article_27045f4c-e91e-11e8-b309-6b27231aab8d.html,East Valley Tribune,2018-11-15T21:59:00.0000000Z
20,From left: Motorworld Managing Director Tariq Amjad; Motorworld Group board of directors Chairman Imran McSood Amjad; Motorworld Group CEO Farina Amjad; Isuzu <b>Motors</b> Executive Vice-President Jun Narahashi; Motorworld Group Sales Director Manisha Amjad ...,Motorworld adds Isuzu ‘trucks for life’ to its line-up of auto brands,https://www.thedailyherald.sx/islands/82484-motorworld-adds-isuzu-trucks-for-life-to-its-line-up-of-auto-brands,thedailyherald,2018-11-09T15:36:00.0000000Z
21,"NORTHBROOK, Ill., Nov. 12, 2018 /PRNewswire/ -- Hilco Industrial, in partnership with Perfection Industrial Sales, has announced today that its joint venture group will conduct two auctions to ...",Hilco Industrial to Auction Forging &amp; Machining Equipment from Jorgensen Forge,https://markets.businessinsider.com/news/stocks/hilco-industrial-to-auction-forging-machining-equipment-from-jorgensen-forge-1027717437,Markets Insider,2018-11-12T17:25:00.0000000Z
22,"The Situation: Federal Rule of Civil Procedure 84, which permitted U.S. patent-infringement lawsuits to proceed on very <b>general</b> allegations, was withdrawn three years ago. Subsequent court decisions have considered how much detail is required. The Outcome ...",Pleading Patent Infringement in the United States: Evolving Standards,https://www.jdsupra.com/legalnews/pleading-patent-infringement-in-the-16302/,JD Supra,2018-11-08T20:39:00.0000000Z
